emergencyVehicleType,license_plate,vehicleSupportType,observationDateTime,longitude,latitude,serviceOnDuty
Ambulance,KA50J5854,Patient Transport,2024-01-09T06:22:59+05:30,77.652088,12.966562,YES
Ambulance,KA05D6805,ALS,2024-01-09T06:29:45+05:30,77.545179,12.93372,YES
Ambulance,KA51F5066,BLS,2024-01-09T06:39:57+05:30,77.693731,12.968341,YES
Ambulance,KA03H4273,ALS,2024-01-09T06:41:31+05:30,77.647893,12.855876,NO
Ambulance,KA02N5926,BLS,2024-01-09T06:41:37+05:30,77.673651,12.823246,YES
Ambulance,KA41X8497,ALS,2024-01-09T06:45:33+05:30,77.622453,12.934232,YES
Ambulance,KA02D9278,ALS,2024-01-09T06:52:14+05:30,77.462359,12.893364,YES
Ambulance,KA50K3022,ALS,2024-01-09T06:57:13+05:30,77.589653,13.04687,YES
Ambulance,KA04T7543,ALS,2024-01-09T06:57:15+05:30,77.47593,13.11875,YES
Ambulance,KA51P3128,ALS,2024-01-09T06:59:29+05:30,77.546059,13.018836,YES
Ambulance,KA03F6773,ALS,2024-01-09T07:02:05+05:30,77.595076,12.923741,YES
Ambulance,KA51X5676,Patient Transport,2024-01-09T07:03:28+05:30,77.648108,12.948655,YES
Ambulance,KA50H1620,Patient Transport,2024-01-09T07:06:48+05:30,77.7047,12.967987,NO
Ambulance,KA05R6184,BLS,2024-01-09T07:11:40+05:30,77.443992,12.856956,YES
Ambulance,KA50K3022,ALS,2024-01-09T07:13:39+05:30,77.618559,12.937212,YES
Ambulance,KA01H3141,ALS,2024-01-09T07:15:03+05:30,77.647639,12.91302,YES
Ambulance,KA02D9278,ALS,2024-01-09T07:18:29+05:30,77.799561,13.127962,YES
Ambulance,KA51H1989,Patient Transport,2024-01-09T07:20:28+05:30,77.597972,13.036851,YES
Ambulance,KA03W1469,Patient Transport,2024-01-09T07:23:36+05:30,77.542475,13.03539,YES
Ambulance,KA05A7023,ALS,2024-01-09T07:25:49+05:30,77.604137,12.914046,YES
Ambulance,KA03W1469,Patient Transport,2024-01-09T07:27:04+05:30,77.622059,12.912366,YES
Ambulance,KA05R6184,BLS,2024-01-09T07:29:19+05:30,77.61105,12.92082,NO
Ambulance,KA51T6207,Patient Transport,2024-01-09T07:33:31+05:30,77.490347,13.190952,YES
Ambulance,KA05F1958,BLS,2024-01-09T07:34:46+05:30,77.618407,12.945271,YES
Ambulance,KA40H1271,BLS,2024-01-09T07:36:05+05:30,77.744809,12.974787,YES
Ambulance,KA03H4273,ALS,2024-01-09T07:40:23+05:30,77.691544,12.958324,YES
Ambulance,KA02E1063,Patient Transport,2024-01-09T07:40:39+05:30,77.465005,12.946632,YES
Ambulance,KA03U2278,BLS,2024-01-09T07:43:39+05:30,77.55251,13.001874,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-09T07:44:30+05:30,77.625714,12.950491,YES
Ambulance,KA50H3225,Patient Transport,2024-01-09T07:48:49+05:30,77.646571,12.915326,NO
Ambulance,KA03P8868,Patient Transport,2024-01-09T07:51:11+05:30,77.747975,12.971401,YES
Ambulance,KA51T6207,Patient Transport,2024-01-09T07:52:35+05:30,77.653171,12.898024,YES
Ambulance,KA03P8868,Patient Transport,2024-01-09T07:52:38+05:30,77.575234,12.971897,YES
Ambulance,KA05D6805,ALS,2024-01-09T07:52:53+05:30,77.749161,12.971644,YES
Ambulance,KA40H1271,BLS,2024-01-09T07:53:26+05:30,77.659414,12.916589,YES
Ambulance,KA02N5926,BLS,2024-01-09T07:56:07+05:30,77.616845,12.948141,YES
Ambulance,KA51Y4340,BLS,2024-01-09T08:00:12+05:30,77.547245,13.030777,YES
Ambulance,KA04T7543,ALS,2024-01-09T08:02:49+05:30,77.646619,12.972425,YES
Ambulance,KA02E1063,Patient Transport,2024-01-09T08:05:29+05:30,77.696836,12.804629,YES
Ambulance,KA03U2278,BLS,2024-01-09T08:06:07+05:30,77.715371,12.852793,YES
Ambulance,KA51F5066,BLS,2024-01-09T08:11:08+05:30,77.596429,13.035173,YES
Ambulance,KA51T6207,Patient Transport,2024-01-09T08:12:46+05:30,77.75656,12.964253,YES
Ambulance,KA02N5926,BLS,2024-01-09T08:12:51+05:30,77.630538,12.926755,YES
Ambulance,KA51F5066,BLS,2024-01-09T08:13:36+05:30,77.47785,13.187108,YES
Ambulance,KA51M1237,ALS,2024-01-09T08:14:44+05:30,77.587649,13.028658,YES
Ambulance,KA40V2034,BLS,2024-01-09T08:15:42+05:30,77.704457,13.073456,YES
Ambulance,KA51F5066,BLS,2024-01-09T08:15:59+05:30,77.60405,12.907463,YES
Ambulance,KA01H3141,ALS,2024-01-09T08:17:55+05:30,77.752552,12.977387,YES
Ambulance,KA02E1063,Patient Transport,2024-01-09T08:19:32+05:30,77.531325,13.034414,YES
Ambulance,KA40A5474,Patient Transport,2024-01-09T08:21:31+05:30,77.745133,12.962836,NO
Ambulance,KA04D1727,BLS,2024-01-09T08:21:45+05:30,77.674454,12.835503,NO
Ambulance,KA50K3022,ALS,2024-01-09T08:22:49+05:30,77.556968,12.999277,YES
Ambulance,KA04D3606,BLS,2024-01-09T08:23:46+05:30,77.614227,12.924824,YES
Ambulance,KA50H1620,Patient Transport,2024-01-09T08:32:29+05:30,77.630531,12.902319,NO
Ambulance,KA41X8497,ALS,2024-01-09T08:36:17+05:30,77.542004,12.924956,YES
Ambulance,KA03S4981,ALS,2024-01-09T08:36:53+05:30,77.634049,12.965873,YES
Ambulance,KA05A7023,ALS,2024-01-09T08:38:40+05:30,77.637952,12.946766,YES
Ambulance,KA03U2278,BLS,2024-01-09T08:42:18+05:30,77.695757,12.948443,YES
Ambulance,KA05F1958,BLS,2024-01-09T08:49:26+05:30,77.605111,13.044199,YES
Ambulance,KA03W1469,Patient Transport,2024-01-09T08:50:48+05:30,77.651948,12.927326,YES
Ambulance,KA05D6805,ALS,2024-01-09T08:55:41+05:30,77.568534,12.994827,YES
Ambulance,KA05U3892,BLS,2024-01-09T08:57:48+05:30,77.622931,12.952311,YES
Ambulance,KA40T2179,ALS,2024-01-09T08:59:23+05:30,77.545829,12.919597,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-09T09:01:42+05:30,77.565251,12.993146,NO
Ambulance,KA40T2179,ALS,2024-01-09T09:03:04+05:30,77.527674,13.039671,YES
Ambulance,KA01S3086,Patient Transport,2024-01-09T09:03:14+05:30,77.684968,12.834582,NO
Ambulance,KA50J5854,Patient Transport,2024-01-09T09:06:54+05:30,77.641589,12.941807,YES
Ambulance,KA50H3225,Patient Transport,2024-01-09T09:07:04+05:30,77.548161,13.028397,YES
Ambulance,KA01X9341,BLS,2024-01-09T09:08:44+05:30,77.586386,13.029099,YES
Ambulance,KA03A1692,Patient Transport,2024-01-09T09:08:50+05:30,77.732401,13.010864,YES
Ambulance,KA04T7543,ALS,2024-01-09T09:10:15+05:30,77.554787,12.935839,YES
Ambulance,KA51H1989,Patient Transport,2024-01-09T09:14:51+05:30,77.64305,13.167743,YES
Ambulance,KA51Y4340,BLS,2024-01-09T09:16:24+05:30,77.549424,13.018957,NO
Ambulance,KA03F6773,ALS,2024-01-09T09:18:01+05:30,77.606393,12.937706,YES
Ambulance,KA40A5474,Patient Transport,2024-01-09T09:18:02+05:30,77.455606,12.953156,YES
Ambulance,KA50K3022,ALS,2024-01-09T09:20:49+05:30,77.573277,12.930385,YES
Ambulance,KA01X9341,BLS,2024-01-09T09:21:56+05:30,77.642322,12.973612,YES
Ambulance,KA03W1469,Patient Transport,2024-01-09T09:22:16+05:30,77.692363,12.969853,YES
Ambulance,KA01M6465,BLS,2024-01-09T09:22:34+05:30,77.694616,12.971991,YES
Ambulance,KA01H3141,ALS,2024-01-09T09:23:11+05:30,77.703971,12.964482,YES
Ambulance,KA51P3128,ALS,2024-01-09T09:27:55+05:30,77.612779,12.933804,YES
Ambulance,KA03U2278,BLS,2024-01-09T09:28:22+05:30,77.452411,12.844523,YES
Ambulance,KA51P3128,ALS,2024-01-09T09:33:58+05:30,77.750347,12.959475,YES
Ambulance,KA03S4981,ALS,2024-01-09T09:34:04+05:30,77.419464,12.850576,YES
Ambulance,KA40V2034,BLS,2024-01-09T09:38:41+05:30,77.710303,12.962954,YES
Ambulance,KA51X5676,Patient Transport,2024-01-09T09:40:43+05:30,77.578737,12.984838,YES
Ambulance,KA41X8497,ALS,2024-01-09T09:40:46+05:30,77.780355,12.931767,YES
Ambulance,KA04D3606,BLS,2024-01-09T09:42:47+05:30,77.614037,12.920765,NO
Ambulance,KA05U3892,BLS,2024-01-09T09:42:53+05:30,77.790435,12.977244,NO
Ambulance,KA51X5676,Patient Transport,2024-01-09T09:46:18+05:30,77.5951,13.044161,YES
Ambulance,KA40T2179,ALS,2024-01-09T09:48:51+05:30,77.599655,13.025003,YES
Ambulance,KA04D3606,BLS,2024-01-09T09:49:36+05:30,77.695517,12.956811,YES
Ambulance,KA51Y4340,BLS,2024-01-09T09:51:47+05:30,77.543742,12.941225,YES
Ambulance,KA04T7543,ALS,2024-01-09T09:55:57+05:30,77.647443,13.04485,YES
Ambulance,KA04D3606,BLS,2024-01-09T09:57:15+05:30,77.665637,13.007344,YES
Ambulance,KA03P8868,Patient Transport,2024-01-09T10:05:54+05:30,77.422202,13.069169,YES
Ambulance,KA01K2904,Patient Transport,2024-01-09T10:07:43+05:30,77.621621,13.010187,YES
Ambulance,KA40V2034,BLS,2024-01-09T10:12:30+05:30,77.608352,12.86992,YES
Ambulance,KA50K3022,ALS,2024-01-09T10:13:07+05:30,77.723674,12.97054,YES
Ambulance,KA51F5066,BLS,2024-01-09T10:15:07+05:30,77.638551,12.919528,YES
Ambulance,KA51Y5446,ALS,2024-01-09T10:23:43+05:30,77.623281,12.93344,YES
Ambulance,KA51X5676,Patient Transport,2024-01-09T10:24:33+05:30,77.700393,12.951514,YES
Ambulance,KA05F1958,BLS,2024-01-09T10:26:53+05:30,77.584402,12.935012,NO
Ambulance,KA04D1727,BLS,2024-01-09T10:29:55+05:30,77.427205,12.898705,YES
Ambulance,KA40S3812,BLS,2024-01-09T10:30:21+05:30,77.650243,12.979819,YES
Ambulance,KA03W1469,Patient Transport,2024-01-09T10:31:16+05:30,77.549926,12.925102,NO
Ambulance,KA51H1989,Patient Transport,2024-01-09T10:31:23+05:30,77.553761,12.949978,YES
Ambulance,KA04D1727,BLS,2024-01-09T10:34:13+05:30,77.628776,12.927297,YES
Ambulance,KA05A7023,ALS,2024-01-09T10:34:29+05:30,77.457602,12.927849,YES
Ambulance,KA05R7687,Patient Transport,2024-01-09T10:36:32+05:30,77.538194,13.183226,YES
Ambulance,KA04T7543,ALS,2024-01-09T10:37:04+05:30,77.743758,12.971113,YES
Ambulance,KA03F6773,ALS,2024-01-09T10:39:06+05:30,77.680357,12.842523,YES
Ambulance,KA03U2278,BLS,2024-01-09T10:42:10+05:30,77.582151,12.940479,YES
Ambulance,KA40T2179,ALS,2024-01-09T10:46:56+05:30,77.728888,12.972824,YES
Ambulance,KA04D1727,BLS,2024-01-09T10:49:13+05:30,77.602833,12.949525,YES
Ambulance,KA51M1237,ALS,2024-01-09T10:50:15+05:30,77.696465,12.837099,YES
Ambulance,KA50H1620,Patient Transport,2024-01-09T10:59:47+05:30,77.536545,13.029655,YES
Ambulance,KA51Y5446,ALS,2024-01-09T11:02:08+05:30,77.620355,12.944526,YES
Ambulance,KA03U2278,BLS,2024-01-09T11:02:56+05:30,77.675349,13.049616,YES
Ambulance,KA51M1237,ALS,2024-01-09T11:03:28+05:30,77.555212,13.004678,YES
Ambulance,KA03S4981,ALS,2024-01-09T11:05:06+05:30,77.534091,13.051328,YES
Ambulance,KA51P3128,ALS,2024-01-09T11:14:33+05:30,77.53082,12.920228,YES
Ambulance,KA51X5676,Patient Transport,2024-01-09T11:15:58+05:30,77.584831,12.94134,YES
Ambulance,KA40H1271,BLS,2024-01-09T11:17:33+05:30,77.632331,12.93255,YES
Ambulance,KA41P6997,ALS,2024-01-09T11:18:11+05:30,77.484528,12.876226,YES
Ambulance,KA03F6773,ALS,2024-01-09T11:24:12+05:30,77.599984,12.969568,YES
Ambulance,KA05R7687,Patient Transport,2024-01-09T11:25:54+05:30,77.755582,12.955772,YES
Ambulance,KA04D1727,BLS,2024-01-09T11:30:44+05:30,77.594493,12.930019,YES
Ambulance,KA05R6184,BLS,2024-01-09T11:35:38+05:30,77.619816,13.055378,YES
Ambulance,KA03W1469,Patient Transport,2024-01-09T11:36:38+05:30,77.608958,12.91018,NO
Ambulance,KA40K4489,Patient Transport,2024-01-09T11:37:06+05:30,77.579523,12.943268,YES
Ambulance,KA40S3812,BLS,2024-01-09T11:37:54+05:30,77.580038,13.088936,YES
Ambulance,KA03U2278,BLS,2024-01-09T11:39:06+05:30,77.400857,13.173505,YES
Ambulance,KA50G5585,ALS,2024-01-09T11:40:59+05:30,77.666422,12.842544,NO
Ambulance,KA40K4489,Patient Transport,2024-01-09T11:42:27+05:30,77.55723,12.997139,NO
Ambulance,KA51Y4340,BLS,2024-01-09T11:44:14+05:30,77.663825,12.836869,NO
Ambulance,KA41T8500,Patient Transport,2024-01-09T11:45:30+05:30,77.680907,12.951589,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-09T11:46:31+05:30,77.542226,13.045473,YES
Ambulance,KA51X5676,Patient Transport,2024-01-09T11:50:45+05:30,77.648535,12.96851,NO
Ambulance,KA41T8500,Patient Transport,2024-01-09T11:51:22+05:30,77.631232,12.931602,YES
Ambulance,KA03U2278,BLS,2024-01-09T11:57:47+05:30,77.680639,12.837231,YES
Ambulance,KA50G5585,ALS,2024-01-09T12:02:08+05:30,77.536691,12.941259,NO
Ambulance,KA41Y7419,Patient Transport,2024-01-09T12:10:44+05:30,77.67025,12.835229,YES
Ambulance,KA51F5066,BLS,2024-01-09T12:13:02+05:30,77.455744,13.173416,YES
Ambulance,KA04M6459,Patient Transport,2024-01-09T12:20:00+05:30,77.645255,12.907054,YES
Ambulance,KA04D3606,BLS,2024-01-09T12:29:09+05:30,77.675733,12.847986,NO
Ambulance,KA51F5066,BLS,2024-01-09T12:34:19+05:30,77.519436,12.87516,YES
Ambulance,KA50K3022,ALS,2024-01-09T12:39:35+05:30,77.594577,12.932808,NO
Ambulance,KA04D3606,BLS,2024-01-09T12:40:07+05:30,77.564187,12.999026,YES
Ambulance,KA51H1989,Patient Transport,2024-01-09T12:50:15+05:30,77.568868,12.933116,YES
Ambulance,KA03U2497,BLS,2024-01-09T12:51:46+05:30,77.554973,12.916316,YES
Ambulance,KA04T7543,ALS,2024-01-09T12:52:06+05:30,77.518303,13.025284,YES
Ambulance,KA04D1727,BLS,2024-01-09T12:52:23+05:30,77.692554,13.131468,YES
Ambulance,KA05A7023,ALS,2024-01-09T12:52:34+05:30,77.632921,12.938103,YES
Ambulance,KA40K4489,Patient Transport,2024-01-09T12:56:52+05:30,77.730483,12.936019,NO
Ambulance,KA01H3141,ALS,2024-01-09T12:58:58+05:30,77.750115,12.967284,YES
Ambulance,KA02E1063,Patient Transport,2024-01-09T12:59:12+05:30,77.755766,12.975672,YES
Ambulance,KA50G5585,ALS,2024-01-09T13:01:32+05:30,77.680498,12.850996,YES
Ambulance,KA03U2278,BLS,2024-01-09T13:06:35+05:30,77.53061,13.041298,NO
Ambulance,KA50G5585,ALS,2024-01-09T13:08:15+05:30,77.442223,12.873526,YES
Ambulance,KA03U2497,BLS,2024-01-09T13:18:02+05:30,77.665767,12.898236,YES
Ambulance,KA05R7687,Patient Transport,2024-01-09T13:18:59+05:30,77.615989,12.913515,YES
Ambulance,KA51F5066,BLS,2024-01-09T13:20:26+05:30,77.627081,12.943887,YES
Ambulance,KA51H1989,Patient Transport,2024-01-09T13:20:39+05:30,77.641817,12.918677,YES
Ambulance,KA05R7687,Patient Transport,2024-01-09T13:20:43+05:30,77.681922,13.102821,YES
Ambulance,KA03S4981,ALS,2024-01-09T13:22:38+05:30,77.683749,12.891831,YES
Ambulance,KA41X8497,ALS,2024-01-09T13:28:22+05:30,77.763439,12.802138,YES
Ambulance,KA50H1620,Patient Transport,2024-01-09T13:29:57+05:30,77.54255,13.180306,YES
Ambulance,KA40H1271,BLS,2024-01-09T13:31:12+05:30,77.581049,13.101323,YES
Ambulance,KA03U2278,BLS,2024-01-09T13:33:26+05:30,77.65473,12.971598,NO
Ambulance,KA02N5926,BLS,2024-01-09T13:40:39+05:30,77.755694,12.906635,YES
Ambulance,KA40H1271,BLS,2024-01-09T13:42:02+05:30,77.681941,12.858453,YES
Ambulance,KA03S4981,ALS,2024-01-09T13:43:06+05:30,77.638648,12.896807,YES
Ambulance,KA03H4273,ALS,2024-01-09T13:45:07+05:30,77.607198,13.035284,YES
Ambulance,KA50G5585,ALS,2024-01-09T13:46:01+05:30,77.586505,13.110516,YES
Ambulance,KA50J5854,Patient Transport,2024-01-09T13:48:55+05:30,77.698882,12.838743,YES
Ambulance,KA02E1063,Patient Transport,2024-01-09T13:50:27+05:30,77.636815,12.924859,YES
Ambulance,KA04D3606,BLS,2024-01-09T13:52:06+05:30,77.630566,12.880122,YES
Ambulance,KA51M1237,ALS,2024-01-09T13:55:14+05:30,77.696608,12.939165,YES
Ambulance,KA40K4489,Patient Transport,2024-01-09T13:56:27+05:30,77.621658,12.941367,YES
Ambulance,KA03P8868,Patient Transport,2024-01-09T13:59:58+05:30,77.668227,12.848256,NO
Ambulance,KA05D6805,ALS,2024-01-09T14:00:35+05:30,77.773328,13.140477,YES
Ambulance,KA51M1237,ALS,2024-01-09T14:03:52+05:30,77.745461,12.963583,YES
Ambulance,KA05R6184,BLS,2024-01-09T14:06:48+05:30,77.750673,12.985059,YES
Ambulance,KA41X8497,ALS,2024-01-09T14:07:36+05:30,77.700493,12.956527,YES
Ambulance,KA40A5474,Patient Transport,2024-01-09T14:11:40+05:30,77.632967,12.986378,YES
Ambulance,KA50H3225,Patient Transport,2024-01-09T14:13:06+05:30,77.616547,12.911614,YES
Ambulance,KA03U2278,BLS,2024-01-09T14:15:57+05:30,77.744316,13.195411,YES
Ambulance,KA03A1692,Patient Transport,2024-01-09T14:16:26+05:30,77.620767,12.928515,YES
Ambulance,KA01M6465,BLS,2024-01-09T14:16:51+05:30,77.64548,12.889871,YES
Ambulance,KA02N5926,BLS,2024-01-09T14:17:20+05:30,77.446171,13.0884,NO
Ambulance,KA03A1692,Patient Transport,2024-01-09T14:22:58+05:30,77.632353,12.929458,YES
Ambulance,KA05R7687,Patient Transport,2024-01-09T14:29:47+05:30,77.525626,12.934735,NO
Ambulance,KA05U3892,BLS,2024-01-09T14:30:45+05:30,77.614718,12.932792,YES
Ambulance,KA04T7543,ALS,2024-01-09T14:30:51+05:30,77.582667,12.930113,YES
Ambulance,KA05D6805,ALS,2024-01-09T14:32:25+05:30,77.616099,12.917181,YES
Ambulance,KA40K4489,Patient Transport,2024-01-09T14:34:47+05:30,77.565185,13.025739,YES
Ambulance,KA51M1237,ALS,2024-01-09T14:34:51+05:30,77.586215,12.927595,YES
Ambulance,KA05R6184,BLS,2024-01-09T14:35:08+05:30,77.629011,12.969311,YES
Ambulance,KA51X5676,Patient Transport,2024-01-09T14:35:35+05:30,77.539348,12.938302,YES
Ambulance,KA51H1989,Patient Transport,2024-01-09T14:38:02+05:30,77.68342,12.935009,YES
Ambulance,KA03A1692,Patient Transport,2024-01-09T14:42:27+05:30,77.613321,12.919468,NO
Ambulance,KA40H1271,BLS,2024-01-09T14:44:14+05:30,77.604461,12.923879,YES
Ambulance,KA51P3128,ALS,2024-01-09T14:49:09+05:30,77.721861,12.935064,YES
Ambulance,KA04M6459,Patient Transport,2024-01-09T14:49:10+05:30,77.750286,12.817739,YES
Ambulance,KA02E1063,Patient Transport,2024-01-09T14:51:40+05:30,77.686093,12.843675,YES
Ambulance,KA50H1620,Patient Transport,2024-01-09T14:52:37+05:30,77.643634,12.938357,NO
Ambulance,KA02D9278,ALS,2024-01-09T14:53:26+05:30,77.532848,12.917979,YES
Ambulance,KA03F6773,ALS,2024-01-09T14:58:35+05:30,77.641513,12.895976,YES
Ambulance,KA04D1727,BLS,2024-01-09T15:00:11+05:30,77.692686,12.958054,YES
Ambulance,KA51T6207,Patient Transport,2024-01-09T15:00:48+05:30,77.592066,12.931742,YES
Ambulance,KA40H1271,BLS,2024-01-09T15:02:02+05:30,77.627245,12.934978,YES
Ambulance,KA02D9278,ALS,2024-01-09T15:03:53+05:30,77.602147,13.023381,YES
Ambulance,KA40S3812,BLS,2024-01-09T15:06:23+05:30,77.674265,12.830002,YES
Ambulance,KA40S3812,BLS,2024-01-09T15:13:07+05:30,77.751581,12.973266,YES
Ambulance,KA05U3892,BLS,2024-01-09T15:18:25+05:30,77.511072,13.002659,NO
Ambulance,KA04D1727,BLS,2024-01-09T15:18:49+05:30,77.777782,13.169863,YES
Ambulance,KA01H3141,ALS,2024-01-09T15:20:26+05:30,77.550361,12.915723,YES
Ambulance,KA41T8500,Patient Transport,2024-01-09T15:21:39+05:30,77.544396,13.116087,NO
Ambulance,KA05R7687,Patient Transport,2024-01-09T15:25:31+05:30,77.702674,12.960013,YES
Ambulance,KA01X9341,BLS,2024-01-09T15:26:29+05:30,77.639413,12.953551,YES
Ambulance,KA03W1469,Patient Transport,2024-01-09T15:26:44+05:30,77.702251,12.965923,YES
Ambulance,KA50H1620,Patient Transport,2024-01-09T15:28:53+05:30,77.670328,12.835781,YES
Ambulance,KA03F6773,ALS,2024-01-09T15:33:48+05:30,77.678883,12.845116,YES
Ambulance,KA01S3086,Patient Transport,2024-01-09T15:33:51+05:30,77.682315,12.970748,YES
Ambulance,KA50H1620,Patient Transport,2024-01-09T15:35:40+05:30,77.719981,12.801764,YES
Ambulance,KA03D9708,BLS,2024-01-09T15:40:25+05:30,77.74915,12.981451,YES
Ambulance,KA05R7687,Patient Transport,2024-01-09T15:41:45+05:30,77.570002,13.006493,YES
Ambulance,KA02D9278,ALS,2024-01-09T15:46:06+05:30,77.473726,13.077922,YES
Ambulance,KA05D6805,ALS,2024-01-09T15:48:13+05:30,77.55139,12.937581,YES
Ambulance,KA01K2904,Patient Transport,2024-01-09T15:49:56+05:30,77.642591,12.925065,YES
Ambulance,KA50G5585,ALS,2024-01-09T15:53:59+05:30,77.478863,13.194898,YES
Ambulance,KA01X9341,BLS,2024-01-09T15:55:39+05:30,77.612109,12.901296,YES
Ambulance,KA51P3128,ALS,2024-01-09T15:58:22+05:30,77.607945,12.911177,YES
Ambulance,KA40H1271,BLS,2024-01-09T16:02:28+05:30,77.588982,12.926451,YES
Ambulance,KA04M6459,Patient Transport,2024-01-09T16:04:49+05:30,77.763994,13.087835,YES
Ambulance,KA05A7023,ALS,2024-01-09T16:05:22+05:30,77.587713,12.93749,YES
Ambulance,KA50K3022,ALS,2024-01-09T16:11:14+05:30,77.745234,12.968021,YES
Ambulance,KA40V2034,BLS,2024-01-09T16:12:59+05:30,77.681584,12.965531,NO
Ambulance,KA51Y5446,ALS,2024-01-09T16:13:18+05:30,77.547949,12.980805,YES
Ambulance,KA03W1469,Patient Transport,2024-01-09T16:15:06+05:30,77.678515,12.836796,YES
Ambulance,KA03F6773,ALS,2024-01-09T16:19:40+05:30,77.571276,13.013877,YES
Ambulance,KA02D9278,ALS,2024-01-09T16:20:13+05:30,77.745176,12.959541,YES
Ambulance,KA50K3022,ALS,2024-01-09T16:23:55+05:30,77.629921,12.959462,YES
Ambulance,KA04D3606,BLS,2024-01-09T16:24:58+05:30,77.583825,12.9255,YES
Ambulance,KA01M6465,BLS,2024-01-09T16:25:09+05:30,77.667535,12.835977,YES
Ambulance,KA41P6997,ALS,2024-01-09T16:27:00+05:30,77.712378,12.955779,YES
Ambulance,KA51F5066,BLS,2024-01-09T16:29:49+05:30,77.618242,12.909866,YES
Ambulance,KA03F6773,ALS,2024-01-09T16:33:29+05:30,77.629793,12.970953,YES
Ambulance,KA03U2497,BLS,2024-01-09T16:36:13+05:30,77.669068,12.835999,YES
Ambulance,KA50H1620,Patient Transport,2024-01-09T16:37:44+05:30,77.566218,12.958036,YES
Ambulance,KA50H3225,Patient Transport,2024-01-09T16:39:18+05:30,77.638849,12.966165,YES
Ambulance,KA05D6805,ALS,2024-01-09T16:39:19+05:30,77.783218,12.95325,YES
Ambulance,KA50K3022,ALS,2024-01-09T16:39:29+05:30,77.615777,12.930446,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-09T16:41:10+05:30,77.681245,13.011862,YES
Ambulance,KA50H1620,Patient Transport,2024-01-09T16:42:18+05:30,77.57882,12.995969,YES
Ambulance,KA04D3606,BLS,2024-01-09T16:42:34+05:30,77.57984,12.931229,YES
Ambulance,KA01H3141,ALS,2024-01-09T16:47:38+05:30,77.752163,12.961151,NO
Ambulance,KA40K4489,Patient Transport,2024-01-09T16:49:54+05:30,77.779911,12.906728,NO
Ambulance,KA05R7687,Patient Transport,2024-01-09T16:51:14+05:30,77.605541,12.923049,YES
Ambulance,KA51P3128,ALS,2024-01-09T16:54:10+05:30,77.696284,12.950585,YES
Ambulance,KA02E1063,Patient Transport,2024-01-09T16:57:41+05:30,77.475278,12.845216,YES
Ambulance,KA04M6459,Patient Transport,2024-01-09T16:59:28+05:30,77.662138,12.847554,YES
Ambulance,KA01S3086,Patient Transport,2024-01-09T17:00:06+05:30,77.548717,12.92012,YES
Ambulance,KA03U2497,BLS,2024-01-09T17:00:32+05:30,77.600514,12.937335,YES
Ambulance,KA50K3022,ALS,2024-01-09T17:02:48+05:30,77.567586,13.005574,YES
Ambulance,KA50H3225,Patient Transport,2024-01-09T17:03:29+05:30,77.642178,12.981929,YES
Ambulance,KA51H1989,Patient Transport,2024-01-09T17:05:19+05:30,77.419663,12.916715,NO
Ambulance,KA01X9341,BLS,2024-01-09T17:06:41+05:30,77.574866,12.804124,YES
Ambulance,KA51M1237,ALS,2024-01-09T17:07:47+05:30,77.608988,12.937175,YES
Ambulance,KA50K3022,ALS,2024-01-09T17:09:19+05:30,77.673899,12.836152,YES
Ambulance,KA03U2278,BLS,2024-01-09T17:10:34+05:30,77.53363,12.911941,YES
Ambulance,KA51F5066,BLS,2024-01-09T17:11:53+05:30,77.644921,12.964256,YES
Ambulance,KA51M1237,ALS,2024-01-09T17:14:28+05:30,77.636363,12.968097,YES
Ambulance,KA01M6465,BLS,2024-01-09T17:15:19+05:30,77.682968,12.9692,YES
Ambulance,KA05U3892,BLS,2024-01-09T17:16:32+05:30,77.585826,13.01725,YES
Ambulance,KA04D3606,BLS,2024-01-09T17:21:48+05:30,77.768474,12.836968,NO
Ambulance,KA03U2278,BLS,2024-01-09T17:23:43+05:30,77.644301,12.905133,YES
Ambulance,KA51F5066,BLS,2024-01-09T17:24:21+05:30,77.567362,12.991961,YES
Ambulance,KA04D1727,BLS,2024-01-09T17:24:33+05:30,77.526196,12.933156,YES
Ambulance,KA41X8497,ALS,2024-01-09T17:25:11+05:30,77.540607,13.014391,YES
Ambulance,KA03A1692,Patient Transport,2024-01-09T17:25:20+05:30,77.41663,12.848516,NO
Ambulance,KA50J5854,Patient Transport,2024-01-09T17:25:47+05:30,77.773439,13.123849,YES
Ambulance,KA01K2904,Patient Transport,2024-01-09T17:27:03+05:30,77.752006,12.890209,YES
Ambulance,KA41T8500,Patient Transport,2024-01-09T17:28:58+05:30,77.621964,12.914555,YES
